,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
12:25:17,27.54,58.43,523,154,1.57,0,18.45,44.73,598,484,3.71,17,18.35,57.09,484,PAUSED
12:26:17,27.24,57.75,574,467,4.23,28,24.62,37.82,404,172,2.15,12,21.83,59.93,434,PAUSED
12:27:17,22.18,38.35,473,218,4.25,21,25.27,49.82,407,399,0.8,36,22.54,44.97,574,IDLE
12:28:17,20.52,56.21,407,309,0.07,43,25.58,52.43,495,459,2.8,48,27.41,50.83,566,PRINTING
12:29:17,22.4,57.52,399,151,3.07,0,24.72,52.5,574,202,1.2,39,22.51,37.21,411,IDLE
12:30:17,21.65,51.04,569,376,0.87,16,25.29,30.38,480,45,4.77,27,20.47,53.97,476,IDLE
12:31:17,20.45,31.67,387,138,4.55,31,22.49,52.64,551,212,0.26,11,,,,PAUSED
12:32:17,23.23,36.44,500,146,2.75,15,20.45,36.57,543,2,4.1,10,25.09,38.19,481,PAUSED
12:33:17,25.18,42.24,426,171,4.57,35,22.06,50.62,585,136,4.99,11,20.82,31.5,384,PRINTING
12:34:17,18.3,51.91,499,64,3.9,6,21.46,34.91,464,112,1.23,9,20.62,58.12,599,IDLE
12:35:17,19.46,53.44,412,20,1.63,14,19.94,44.83,514,247,4.01,34,18.96,35.86,477,PRINTING
12:36:17,22.03,33.25,556,256,1.88,20,27.61,51.91,518,131,3.39,45,,,,ERROR
12:37:17,23.49,31.55,585,153,0.73,50,25.16,51.44,597,493,3.01,40,27.36,49.46,478,IDLE
12:38:17,22.37,40.99,482,365,4.8,39,24.82,49.94,550,264,1.93,28,27.29,53.84,531,ERROR
12:39:17,18.68,45.32,420,29,3.75,48,23.92,33.01,387,37,2.39,50,,,,IDLE
12:40:17,25.12,32.64,385,418,0.4,5,25.38,55.33,555,243,3.01,18,18.18,46.15,482,IDLE
12:41:17,19.31,44.7,481,168,3.78,15,26.49,47.28,599,285,3.24,47,27.53,57.36,470,IDLE
12:42:17,22.3,44.94,543,327,2.16,27,23.98,38.6,434,151,3.47,23,22.26,55.19,537,ERROR
12:43:17,19.06,46.58,545,120,3.45,26,18.42,58.0,556,284,4.58,24,25.08,37.57,561,ERROR
12:44:17,21.15,33.81,461,118,3.23,33,20.32,41.62,537,420,1.43,42,24.85,51.08,575,PAUSED
12:45:17,25.88,35.05,521,383,1.74,0,,,,,,,20.08,41.5,434,PAUSED
12:46:17,25.15,32.12,488,157,2.68,40,27.81,40.42,526,403,2.64,14,26.78,34.58,391,PAUSED
12:47:17,19.54,50.3,573,121,3.54,33,19.65,41.1,476,453,1.0,4,25.92,56.75,522,PAUSED
12:48:17,23.68,30.41,592,263,3.41,10,27.63,30.27,399,323,0.55,2,21.85,49.09,428,PRINTING
12:49:17,20.7,36.15,578,245,0.26,39,27.44,59.55,408,371,3.99,27,19.9,42.4,402,ERROR
12:50:17,20.7,44.58,592,259,0.08,41,,,,,,,22.87,45.29,540,ERROR
12:51:17,22.76,56.87,561,405,4.54,24,20.42,51.95,581,140,0.44,26,27.96,37.7,588,IDLE
12:52:17,22.75,31.29,493,117,0.23,39,20.98,56.63,420,309,4.4,18,22.34,32.48,453,ERROR
12:53:17,21.73,55.72,446,128,2.14,47,27.26,43.1,513,141,3.83,2,26.72,58.55,553,PRINTING
12:54:17,18.29,34.28,464,214,3.47,6,27.53,40.06,561,12,0.08,43,,,,ERROR
12:55:17,24.98,33.22,457,168,0.32,50,22.76,47.19,495,110,2.32,23,23.58,52.17,484,PRINTING
12:56:17,19.05,33.26,535,465,0.37,48,27.4,48.44,425,51,1.08,25,21.04,55.01,465,IDLE
12:57:17,19.0,41.27,464,489,4.39,47,21.32,53.31,563,479,0.78,6,21.94,37.44,506,PAUSED
12:58:17,18.34,57.55,474,111,3.8,40,18.84,35.71,455,445,4.58,31,18.57,47.43,497,ERROR
12:59:17,18.01,54.65,462,106,0.82,28,25.24,33.07,576,129,4.86,13,19.59,35.08,389,PRINTING
13:00:17,20.76,30.11,409,71,0.42,15,24.91,48.57,472,326,4.54,10,21.44,52.74,448,PRINTING
13:01:17,,,,,,,24.21,32.58,484,193,4.15,11,20.77,36.53,414,PRINTING
13:02:17,18.07,35.85,433,311,3.74,35,25.25,30.55,565,455,0.45,30,26.26,43.93,409,ERROR
13:03:17,25.08,58.96,538,39,2.0,31,18.29,56.84,416,410,0.62,42,25.66,37.72,514,PRINTING
13:04:17,19.36,52.44,459,234,1.33,29,24.21,41.22,588,463,1.91,17,22.61,51.99,559,ERROR
13:05:17,26.34,38.0,486,386,2.85,12,19.55,48.69,450,498,0.76,30,22.34,58.25,482,PAUSED
13:06:17,21.62,43.46,591,41,0.54,22,18.64,54.17,393,154,2.22,22,21.66,30.93,503,PAUSED
13:07:17,27.62,51.2,480,195,3.6,23,20.98,47.19,581,41,1.84,24,27.61,45.9,397,IDLE
13:08:17,25.59,50.51,592,194,0.58,13,21.59,59.32,600,24,3.46,18,23.97,39.38,562,PAUSED
13:09:17,25.06,50.32,389,144,3.23,35,21.29,50.11,484,357,1.56,7,27.16,37.81,535,IDLE
13:10:17,26.64,30.17,520,123,4.6,35,19.69,43.32,548,398,2.11,27,19.94,52.0,486,PRINTING
13:11:17,,,,,,,26.63,34.33,426,452,1.38,17,19.35,53.43,459,IDLE
13:12:17,25.32,45.83,400,197,3.74,32,23.15,30.1,569,143,4.73,49,24.37,30.22,458,PAUSED
13:13:17,24.31,38.75,525,77,0.05,15,27.67,50.66,405,175,3.23,23,20.69,41.18,388,PRINTING
13:14:17,25.73,49.65,521,188,3.05,42,19.73,32.48,474,54,1.24,40,18.82,54.15,425,ERROR
13:15:17,24.05,42.93,521,158,3.67,0,26.34,34.77,559,293,1.97,28,26.15,57.34,594,PRINTING
13:16:17,,,,,,,20.48,53.53,509,216,4.47,34,22.51,50.68,597,ERROR
13:17:17,26.37,51.4,381,66,3.49,34,25.42,58.92,496,90,3.6,48,19.32,35.3,541,PAUSED
13:18:17,21.04,50.85,496,110,3.14,17,18.11,37.82,480,85,3.34,22,,,,IDLE
13:19:17,24.42,52.52,426,491,0.61,41,25.47,58.75,563,23,0.73,40,24.0,54.58,483,PAUSED
13:20:17,27.7,31.28,400,396,3.02,15,24.42,35.69,583,116,2.5,42,27.08,50.6,444,PRINTING
13:21:17,27.27,41.0,482,200,2.51,34,25.98,55.7,418,294,2.66,28,24.67,47.19,435,ERROR
13:22:17,20.71,51.81,594,446,2.88,43,23.3,46.32,455,247,1.11,27,22.35,34.54,483,PRINTING
13:23:17,21.98,35.34,541,308,3.17,15,22.0,47.76,501,403,1.26,14,26.26,54.67,571,ERROR
13:24:17,19.98,58.85,380,411,2.66,14,22.27,35.87,406,127,1.74,35,24.92,55.44,429,PAUSED
13:25:17,27.5,59.63,395,86,4.71,29,22.22,40.03,426,76,3.46,27,19.38,43.05,473,IDLE
13:26:17,20.8,37.59,380,398,1.05,17,,,,,,,18.84,35.71,428,ERROR
13:27:17,23.14,46.71,475,296,4.79,38,20.93,41.97,492,423,1.3,49,25.87,44.8,554,IDLE
13:28:17,22.56,41.9,553,481,1.25,42,22.67,47.06,534,167,2.98,39,18.92,38.38,569,ERROR
13:29:17,21.41,40.53,524,74,0.79,38,19.96,33.15,446,322,4.15,47,19.58,37.64,480,PRINTING
13:30:17,24.26,59.82,406,139,4.32,13,19.07,36.94,451,474,1.27,41,21.58,34.81,527,IDLE
13:31:17,21.15,59.29,421,401,1.12,23,22.07,45.79,496,478,0.97,34,19.94,47.45,570,ERROR
13:32:17,27.95,44.61,424,130,2.2,12,24.52,44.13,440,102,2.65,19,22.12,57.73,554,IDLE
13:33:17,20.84,30.48,465,28,1.9,42,21.58,32.37,568,407,1.04,9,21.64,48.62,387,ERROR
13:34:17,,,,,,,26.97,47.1,415,177,4.09,22,20.42,45.35,419,IDLE
13:35:17,23.71,41.04,527,30,0.37,47,18.06,42.83,474,54,0.24,42,27.43,53.37,521,PAUSED
13:36:17,20.49,32.4,562,345,4.79,16,25.99,32.13,505,155,4.52,2,24.9,52.84,466,IDLE
13:37:17,25.11,51.72,595,303,3.91,48,,,,,,,18.27,40.09,426,PAUSED
13:38:17,22.56,48.12,546,382,4.52,18,26.54,39.08,499,65,4.62,20,20.99,58.93,433,ERROR
13:39:17,20.81,38.7,569,115,4.39,15,20.28,57.94,449,221,4.55,14,22.71,43.52,445,ERROR
13:40:17,27.53,56.61,456,230,3.67,30,25.87,51.07,473,460,4.89,47,,,,PRINTING
13:41:17,,,,,,,22.22,33.85,437,57,0.41,11,18.95,33.53,482,ERROR
13:42:17,21.8,59.82,440,432,3.61,27,23.51,52.28,480,380,4.25,2,24.85,45.21,530,IDLE
13:43:17,18.93,48.66,419,377,2.16,19,21.37,32.3,600,37,1.57,11,21.58,33.38,423,ERROR
13:44:17,24.48,48.72,455,20,4.67,4,20.19,37.84,580,127,1.67,34,19.13,58.38,551,PRINTING
13:45:17,20.51,59.6,547,134,1.38,26,21.82,33.18,416,31,0.16,24,18.97,48.48,484,PAUSED
13:46:17,23.49,34.21,540,460,0.41,37,27.81,47.11,489,5,0.93,19,19.35,55.21,406,PAUSED
13:47:17,26.14,37.47,386,212,1.13,1,23.95,35.49,575,295,3.81,25,18.79,39.98,493,PRINTING
13:48:17,23.06,30.15,560,419,2.43,47,21.54,33.86,467,232,1.46,2,18.94,52.43,516,PAUSED
13:49:17,19.14,34.19,551,206,1.35,4,27.27,45.36,432,61,1.81,46,24.18,49.63,495,IDLE
13:50:17,25.3,35.4,435,350,1.55,15,18.63,48.59,567,340,1.45,48,20.38,48.99,589,IDLE
13:51:17,27.43,48.73,394,208,3.33,23,19.7,57.28,531,84,3.36,17,23.71,41.35,430,IDLE
13:52:17,27.83,44.29,486,91,0.36,0,,,,,,,18.85,36.11,577,ERROR
13:53:17,18.98,36.85,384,23,3.33,30,24.67,35.44,555,288,1.26,22,25.18,34.17,465,PRINTING
13:54:17,20.5,36.88,401,332,2.85,42,27.68,57.68,485,342,3.56,25,22.01,31.1,401,PAUSED
13:55:17,18.02,31.99,481,317,3.14,37,18.53,51.38,423,423,2.21,35,25.25,51.31,526,PRINTING
13:56:17,26.6,41.71,586,133,4.64,11,21.61,49.13,540,417,4.33,15,19.79,31.39,537,IDLE
13:57:17,24.62,59.14,531,354,0.08,42,27.54,58.55,414,441,3.7,30,27.41,49.24,526,ERROR
13:58:17,18.19,38.03,590,405,4.25,21,27.54,40.43,549,406,1.1,15,18.15,59.61,404,PRINTING
13:59:17,25.86,32.03,448,308,4.26,41,24.13,36.96,492,78,1.97,6,19.76,41.85,380,ERROR
14:00:17,26.87,47.29,524,381,0.49,10,20.9,39.96,517,142,2.54,16,23.96,30.41,496,PAUSED
14:01:17,27.98,36.29,434,395,4.11,12,22.64,47.63,517,30,3.46,27,19.78,55.48,552,PRINTING
14:02:17,26.66,36.22,413,238,0.38,30,27.24,32.34,570,341,2.67,9,18.33,46.23,500,ERROR
14:03:17,19.01,42.12,420,434,4.25,49,22.02,51.66,390,301,3.23,41,24.82,60.0,474,PAUSED
14:04:17,24.98,51.73,482,255,0.09,1,21.56,46.19,388,473,1.26,44,24.77,52.31,441,PRINTING
14:05:17,21.47,59.46,566,75,1.68,38,20.81,37.6,560,451,3.54,41,23.16,38.38,550,PAUSED
14:06:17,26.06,57.96,551,305,4.93,18,18.49,36.92,593,427,0.61,49,22.59,39.69,600,PAUSED
14:07:17,24.24,41.27,535,401,4.24,21,25.72,56.68,599,23,2.86,48,24.67,38.92,494,IDLE
14:08:17,19.23,36.62,476,109,1.56,41,18.12,46.6,460,180,3.8,47,27.89,57.96,519,PRINTING
14:09:17,24.85,54.83,398,26,1.2,16,27.96,39.76,522,217,1.07,17,24.79,30.97,455,ERROR
14:10:17,22.97,40.12,491,73,0.29,3,19.62,40.61,441,242,2.26,33,26.57,42.03,570,ERROR
14:11:17,18.25,56.02,595,364,0.99,10,22.14,49.88,528,221,2.82,21,23.71,48.46,390,PAUSED
14:12:17,26.69,35.44,442,19,1.38,44,20.07,56.88,460,190,1.72,47,20.75,52.2,500,ERROR
14:13:17,26.16,40.66,530,481,3.99,46,,,,,,,27.31,30.77,438,IDLE
14:14:17,24.44,33.6,588,499,4.1,35,26.62,36.26,445,456,1.52,15,22.5,31.23,505,ERROR
14:15:17,19.43,36.11,572,406,3.4,23,24.39,39.23,452,178,0.7,1,20.94,34.23,441,PAUSED
14:16:17,18.14,54.09,451,299,4.39,44,23.67,55.7,423,152,4.47,49,18.7,56.01,519,IDLE
14:17:17,22.51,39.45,428,330,4.86,17,24.19,43.78,392,431,2.94,24,21.78,53.0,504,IDLE
14:18:17,27.22,32.2,549,91,3.07,4,,,,,,,25.82,49.93,574,PAUSED
14:19:17,21.62,36.79,554,413,1.12,1,26.54,54.19,552,70,3.65,10,23.6,48.35,561,PAUSED
14:20:17,22.2,30.38,567,236,2.11,50,23.44,32.11,393,453,1.63,38,20.77,58.44,483,PAUSED
14:21:17,19.01,51.82,493,459,1.37,34,26.06,31.41,552,322,3.6,17,,,,PRINTING
14:22:17,22.82,31.84,458,250,3.76,27,26.24,53.62,422,180,0.07,37,25.98,45.29,584,PRINTING
14:23:17,20.44,55.65,524,71,4.0,22,21.94,39.86,529,497,0.88,7,26.78,30.33,430,IDLE
14:24:17,25.83,33.14,550,247,3.12,19,,,,,,,23.04,41.73,550,IDLE
14:25:17,27.97,55.37,543,137,3.85,0,,,,,,,,,,ERROR
14:26:17,25.67,59.56,380,216,0.11,7,18.43,38.19,548,470,0.88,25,20.21,57.87,596,ERROR
14:27:17,25.79,53.21,431,486,4.58,23,19.6,39.72,403,384,3.16,14,21.42,43.84,562,PAUSED
14:28:17,18.22,48.11,592,120,3.73,3,22.79,58.9,451,220,0.86,42,22.94,32.14,400,IDLE
14:29:17,18.78,59.19,541,167,1.24,40,23.88,39.21,522,387,0.74,13,23.87,53.35,383,PAUSED
14:30:17,24.83,37.5,569,270,1.87,17,23.06,57.85,456,39,4.14,6,18.7,50.2,466,IDLE
14:31:17,26.1,32.58,539,493,4.66,25,22.1,34.96,592,63,1.79,49,26.74,36.77,578,PRINTING
14:32:17,20.33,48.07,554,318,3.86,12,23.51,33.05,398,312,3.93,40,27.39,55.61,538,IDLE
14:33:17,24.39,33.08,440,477,0.41,9,,,,,,,24.5,43.52,435,PRINTING
14:34:17,19.03,52.18,380,403,0.64,37,20.44,31.1,419,235,1.72,40,24.39,57.3,561,IDLE
14:35:17,25.19,32.66,432,79,1.59,31,20.39,32.84,423,160,0.36,19,,,,PRINTING
14:36:17,22.6,58.52,419,447,3.15,19,22.33,48.28,547,366,4.63,47,20.36,34.34,485,PRINTING
14:37:17,25.21,53.18,385,320,0.56,18,19.88,47.17,513,344,4.06,38,27.82,35.55,382,IDLE
14:38:17,23.07,31.21,454,471,4.46,48,22.13,38.03,469,34,1.03,34,19.75,34.69,591,IDLE
14:39:17,18.55,54.36,500,137,1.92,49,21.75,55.18,504,391,4.67,23,24.05,55.92,438,ERROR
14:40:17,26.93,50.51,578,200,0.84,0,27.11,44.94,520,337,0.63,12,23.94,50.08,423,PRINTING
14:41:17,26.1,40.29,489,117,3.59,37,23.43,39.78,564,10,4.67,28,22.86,31.75,418,ERROR
14:42:17,25.59,42.4,427,407,1.31,7,27.65,53.51,458,204,2.63,38,20.53,49.53,453,ERROR
14:43:17,19.54,46.16,425,26,0.37,11,20.28,43.7,559,412,1.94,49,25.72,55.84,576,PRINTING
14:44:17,,,,,,,19.25,60.0,423,119,2.35,45,,,,IDLE
14:45:17,20.03,32.42,531,115,1.92,39,23.78,48.56,568,159,3.96,20,25.82,38.16,573,ERROR
14:46:17,22.34,53.49,518,317,3.78,8,22.84,56.76,478,223,0.1,13,21.69,52.77,495,ERROR
14:47:17,26.62,40.55,563,82,1.46,29,18.73,53.09,451,233,1.73,44,25.13,46.67,573,PAUSED
14:48:17,27.58,54.28,576,346,2.14,25,23.38,54.18,463,360,2.42,26,27.19,32.45,471,PRINTING
14:49:17,23.79,41.87,396,199,1.31,37,20.66,55.86,588,392,4.16,37,27.78,53.31,451,PAUSED
14:50:17,,,,,,,18.78,48.9,554,346,4.83,4,18.59,54.53,547,PRINTING
14:51:17,20.79,54.26,398,10,2.37,37,21.72,31.52,474,458,4.39,23,20.02,57.01,586,PAUSED
14:52:17,18.98,51.66,482,84,3.43,48,21.1,48.54,457,361,3.87,29,18.78,42.93,482,PAUSED
14:53:17,18.05,43.49,451,278,2.29,24,,,,,,,26.52,32.41,520,PRINTING
14:54:17,20.28,46.65,437,482,2.42,45,23.33,34.6,495,390,4.69,32,26.95,46.84,550,ERROR
14:55:17,19.79,49.75,575,455,4.3,31,20.46,33.76,587,128,3.78,41,22.68,42.79,559,IDLE
14:56:17,23.05,48.89,434,322,2.69,26,27.41,48.9,381,108,3.81,46,20.77,41.71,446,ERROR
14:57:17,20.03,49.33,425,337,2.91,0,18.96,36.88,577,97,5.0,19,21.68,48.1,447,ERROR
14:58:17,19.59,57.09,558,499,3.73,23,24.98,48.98,511,63,2.36,39,25.46,53.57,546,IDLE
14:59:17,23.64,42.95,551,356,2.57,23,26.12,49.05,527,276,4.22,2,22.9,32.52,566,IDLE
15:00:17,19.51,46.89,432,104,0.91,41,,,,,,,26.01,44.8,520,PAUSED
15:01:17,25.72,40.32,428,103,4.09,17,19.97,54.64,439,275,0.23,22,21.63,51.57,563,IDLE
15:02:17,19.07,57.92,429,454,2.34,31,26.15,32.74,536,189,3.71,10,21.79,38.03,403,ERROR
15:03:17,27.67,36.9,498,52,0.41,16,27.74,46.28,569,128,0.59,48,21.78,57.44,489,IDLE
15:04:17,26.52,45.9,427,428,3.58,35,26.59,30.95,518,499,4.14,25,23.68,37.12,514,ERROR
15:05:17,24.58,54.21,541,286,4.46,0,22.3,34.4,469,225,4.59,8,20.82,46.32,498,IDLE
15:06:17,21.69,35.24,499,383,0.8,17,24.9,34.57,526,309,4.98,13,24.12,32.82,517,PRINTING
15:07:17,23.65,35.97,381,113,3.93,25,24.92,53.84,391,149,2.4,26,25.63,41.96,425,ERROR
15:08:17,,,,,,,21.63,45.15,562,76,4.86,37,27.22,37.3,504,PAUSED
15:09:17,20.97,58.6,486,441,2.64,13,18.29,40.63,548,464,0.8,23,27.72,51.1,432,ERROR
15:10:17,27.87,46.12,452,255,4.58,3,25.09,39.98,426,176,0.82,35,18.6,58.28,434,PAUSED
15:11:17,27.67,33.29,445,428,0.36,32,25.23,44.32,523,407,3.59,10,26.97,35.42,489,IDLE
15:12:17,19.33,56.45,507,437,2.31,40,23.14,35.11,529,171,1.19,30,18.92,41.13,525,ERROR
15:13:17,27.32,48.65,506,473,0.67,40,23.66,52.93,502,92,0.89,33,19.34,49.13,435,ERROR
15:14:17,22.93,56.11,442,133,4.94,33,24.79,47.18,413,165,2.39,12,27.28,37.56,423,ERROR
15:15:17,20.66,39.97,443,131,3.3,35,26.35,49.55,464,334,4.01,8,19.33,58.72,544,PRINTING
15:16:17,22.95,37.91,490,304,0.97,48,24.35,59.5,547,221,4.06,50,20.7,48.06,534,PRINTING
15:17:17,21.63,31.21,508,419,2.51,29,27.12,42.87,591,244,4.49,19,26.03,51.42,468,PRINTING
15:18:17,18.36,47.18,419,101,4.63,50,21.8,58.63,537,204,1.68,6,20.82,42.19,478,ERROR
15:19:17,18.44,35.17,477,241,0.15,18,23.94,58.47,536,147,2.47,18,26.05,48.95,494,PAUSED
15:20:17,19.89,58.43,503,499,0.71,17,18.61,39.25,440,198,1.97,13,18.12,43.51,562,ERROR
15:21:17,22.59,49.1,553,292,2.19,19,,,,,,,21.3,42.99,476,PRINTING
15:22:17,25.16,39.56,447,11,2.42,29,27.69,38.71,550,300,1.04,16,,,,ERROR
15:23:17,24.36,30.28,390,220,2.3,49,26.48,49.2,475,307,1.82,39,19.16,48.2,563,ERROR
15:24:17,26.69,52.36,574,107,0.66,14,25.84,38.57,457,28,0.48,36,21.83,32.3,569,PRINTING
15:25:17,23.21,49.87,388,283,1.58,9,20.52,52.27,557,474,1.29,14,25.77,30.97,506,PRINTING
15:26:17,,,,,,,20.91,44.92,573,457,1.44,31,27.77,44.37,402,PRINTING
15:27:17,18.98,55.18,402,220,2.0,50,23.95,55.61,530,108,1.33,6,27.17,57.77,444,IDLE
15:28:17,19.67,54.88,445,89,0.84,0,23.82,39.65,538,201,1.53,39,20.7,38.69,560,ERROR
15:29:17,25.49,44.32,559,191,4.71,14,22.41,59.51,408,92,1.96,49,27.58,32.77,505,PRINTING
15:30:17,27.34,33.8,487,322,0.31,22,22.01,55.11,474,97,3.26,44,23.27,39.48,560,IDLE
15:31:17,18.48,40.46,538,62,4.87,50,19.83,32.67,445,326,1.11,10,21.74,44.26,473,PRINTING
15:32:17,21.79,56.07,517,346,0.87,27,27.0,40.49,454,140,4.26,31,21.57,57.98,445,PAUSED
15:33:17,25.15,35.54,508,471,3.62,29,20.66,36.67,581,89,1.07,26,20.0,59.82,572,IDLE
15:34:17,19.85,57.4,583,68,3.41,5,25.53,39.87,530,361,3.26,40,25.53,43.08,469,PAUSED
15:35:17,24.5,30.93,450,196,4.38,28,21.92,56.05,414,1,2.87,6,21.13,58.88,404,PAUSED
15:36:17,21.71,43.07,401,203,2.68,34,18.61,45.43,511,60,4.37,14,26.4,51.53,518,ERROR
15:37:17,20.43,39.34,596,57,2.47,49,24.78,30.83,398,300,0.66,19,23.89,44.58,421,ERROR
15:38:17,25.87,37.6,437,97,3.33,46,25.12,30.09,422,342,0.97,12,18.01,30.02,424,ERROR
15:39:17,26.77,44.52,389,192,4.65,20,20.05,33.6,381,255,2.77,35,19.66,33.68,458,ERROR
15:40:17,26.54,48.97,411,451,1.65,27,27.11,43.02,457,30,4.11,6,,,,PAUSED
15:41:17,25.27,49.53,465,91,0.52,46,27.23,35.23,595,310,3.81,48,18.97,31.48,427,PAUSED
15:42:17,23.26,39.57,403,104,3.33,33,20.87,43.79,524,486,1.25,30,20.19,49.79,420,ERROR
15:43:17,26.18,58.47,460,258,1.64,44,18.41,48.63,429,420,2.89,39,27.08,42.37,495,ERROR
15:44:17,22.18,54.63,442,495,2.32,0,,,,,,,20.69,38.35,552,PRINTING
15:45:17,20.31,40.22,555,126,2.36,49,27.31,37.32,578,238,3.28,3,18.14,33.31,425,ERROR
15:46:17,19.82,40.03,446,164,0.79,34,26.36,45.83,574,271,4.79,1,21.34,57.7,397,IDLE
15:47:17,25.51,55.76,452,127,3.63,7,,,,,,,20.29,48.52,585,ERROR
15:48:17,18.32,44.24,389,412,1.47,14,18.46,44.86,394,352,0.11,39,22.37,51.13,498,PAUSED
15:49:17,24.14,45.23,551,379,3.63,7,23.67,33.05,468,123,2.39,36,19.67,33.89,384,PRINTING
15:50:18,18.71,41.56,444,327,1.44,19,21.89,55.79,442,52,4.71,9,27.73,56.97,416,IDLE
15:51:18,19.52,49.13,390,272,2.05,14,22.52,35.7,433,458,4.68,1,22.94,36.56,598,ERROR
15:52:18,27.14,53.88,483,201,3.16,21,19.84,49.36,530,490,3.58,40,18.72,49.39,446,IDLE
15:53:18,21.59,57.11,458,226,4.44,17,24.01,59.47,500,319,0.19,50,20.77,50.12,590,PAUSED
15:54:18,18.48,43.0,434,3,4.99,7,26.0,37.99,446,177,0.98,5,22.56,32.8,447,PRINTING
15:55:18,18.07,40.16,455,170,1.32,27,18.91,45.16,382,388,3.82,47,19.4,35.18,583,ERROR
15:56:18,,,,,,,21.39,47.74,591,131,2.11,21,22.29,30.09,568,PAUSED
15:57:18,27.32,55.52,521,251,0.19,15,18.9,52.34,435,150,2.36,46,22.47,54.45,513,IDLE
15:58:18,19.15,38.15,547,298,1.33,4,21.29,37.96,408,442,0.88,44,25.32,30.71,492,PAUSED
15:59:18,26.25,30.97,467,446,2.58,2,22.6,53.92,392,87,0.29,36,21.19,52.72,411,PRINTING
16:00:18,24.02,35.73,538,101,2.55,1,,,,,,,20.05,44.71,415,ERROR
16:01:18,21.1,32.9,468,15,4.79,23,22.45,46.4,400,385,4.18,37,26.86,36.91,422,ERROR
16:02:18,18.6,50.8,401,489,2.57,32,25.97,47.63,596,87,2.24,30,27.92,36.47,532,PAUSED
16:03:18,23.74,57.51,550,146,1.68,23,20.87,57.34,591,348,2.58,23,21.32,38.22,451,ERROR
16:04:18,23.89,30.68,493,230,4.66,17,24.88,55.09,587,42,2.05,42,23.66,45.99,424,PAUSED
16:05:18,22.74,53.84,564,170,1.66,32,25.6,45.28,465,18,3.68,23,19.4,46.92,581,ERROR
16:06:18,21.2,34.3,561,175,1.59,45,20.45,48.93,508,431,4.82,39,22.94,49.32,599,IDLE
16:07:18,24.9,31.08,408,177,0.24,6,19.22,45.93,465,363,4.65,45,24.96,56.97,493,IDLE
16:08:18,24.3,31.18,486,234,2.24,15,22.0,35.52,453,59,2.53,33,22.59,48.43,505,PAUSED
16:09:18,27.72,53.27,589,458,1.57,25,21.83,52.98,547,229,2.72,7,27.3,54.76,418,PAUSED
16:10:18,27.02,40.89,506,40,1.24,30,24.59,30.52,529,467,2.52,7,25.75,34.95,416,PRINTING
16:11:18,20.33,54.9,510,314,1.45,47,25.63,32.99,455,55,2.32,31,19.56,55.24,468,PRINTING
16:12:18,25.32,53.14,392,433,2.61,48,18.95,57.06,487,451,5.0,48,23.23,50.31,477,PAUSED
16:13:18,,,,,,,20.85,33.5,591,497,2.11,34,19.5,37.68,516,PRINTING
16:14:18,24.76,35.36,415,22,3.59,26,20.52,49.62,530,493,1.96,26,22.6,46.07,430,IDLE
16:15:18,27.29,58.56,419,240,2.62,33,24.48,39.02,425,470,2.26,2,26.33,47.08,515,PRINTING
16:16:18,22.29,52.94,583,361,3.48,40,27.65,36.98,431,306,3.03,26,24.77,44.41,514,ERROR
16:17:18,25.33,37.12,461,207,1.81,19,25.9,47.95,498,211,2.72,43,21.24,34.17,451,PAUSED
16:18:18,27.17,53.57,567,204,1.5,26,23.56,50.9,423,366,1.47,11,19.87,36.13,543,PRINTING
16:19:18,22.56,33.33,539,7,4.24,50,,,,,,,19.03,53.46,538,PRINTING
16:20:18,21.71,48.64,523,117,0.93,22,21.84,35.55,468,451,2.35,25,19.16,39.63,512,IDLE
16:21:18,27.75,48.82,417,422,0.53,48,24.61,55.27,429,481,4.46,19,26.46,30.06,555,ERROR
16:22:18,20.93,53.7,475,349,2.5,47,20.55,34.87,577,491,0.46,49,26.66,30.72,566,PRINTING
16:23:18,24.46,49.5,451,360,4.85,30,21.14,44.13,477,488,1.44,2,23.09,58.75,406,ERROR
16:24:18,20.26,32.37,507,24,1.26,39,20.36,48.07,459,189,0.99,49,18.26,35.98,389,ERROR
16:25:18,26.17,31.44,506,292,3.51,36,20.79,39.82,598,173,3.9,24,21.34,44.03,593,PAUSED
16:26:18,23.19,47.51,456,236,1.17,48,20.22,52.06,591,164,4.34,1,22.5,39.76,391,IDLE
16:27:18,27.94,31.07,576,62,1.59,30,25.98,42.18,600,54,0.83,24,18.59,30.2,407,ERROR
16:28:18,24.15,46.29,499,461,4.14,48,18.22,54.68,452,228,4.16,15,20.11,47.66,471,ERROR
16:29:18,24.45,43.99,444,299,2.43,29,22.05,44.8,523,118,4.92,7,18.5,33.39,543,PAUSED
16:30:18,19.56,31.17,447,217,1.69,30,25.08,44.95,534,334,3.19,8,18.09,44.21,552,ERROR
16:31:18,25.05,31.64,501,243,2.37,16,25.55,48.5,406,440,4.61,36,21.69,49.2,476,IDLE
16:32:18,23.18,36.94,524,495,4.29,46,21.66,56.04,537,337,0.37,2,25.81,58.66,417,PAUSED
16:33:18,18.83,49.31,545,255,3.5,31,24.4,36.57,544,129,3.23,46,24.84,36.65,561,PAUSED
16:34:18,19.35,43.2,488,65,4.66,10,,,,,,,24.21,33.35,515,PRINTING
