,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
12:24:10,22.37,58.77,558,209,3.58,38,18.4,37.62,571,298,1.19,3,26.03,42.94,388,PAUSED
12:25:10,,,,,,,26.71,30.78,596,375,3.54,45,21.65,50.96,447,IDLE
12:26:10,22.21,30.81,395,233,4.32,43,24.18,40.35,408,238,0.29,1,27.63,56.33,513,IDLE
12:27:10,22.82,34.11,593,348,4.09,23,19.59,59.97,458,372,3.88,49,23.17,32.8,385,IDLE
12:28:10,26.81,40.23,480,185,1.96,39,22.55,53.13,542,144,0.56,30,22.58,35.8,585,IDLE
12:29:10,27.41,55.79,463,299,4.6,31,23.28,55.73,462,427,1.59,1,27.0,46.21,538,ERROR
12:30:10,23.27,47.4,577,18,2.46,32,,,,,,,19.29,43.37,483,PRINTING
12:31:10,23.81,55.3,525,337,0.96,0,27.66,50.67,383,34,0.44,17,25.25,50.87,450,PRINTING
12:32:10,22.06,32.28,477,463,3.77,15,22.58,56.17,464,299,4.89,16,19.49,45.38,428,ERROR
12:33:10,18.58,43.25,432,371,4.04,27,20.37,53.99,452,19,2.39,39,19.06,47.71,423,ERROR
12:34:10,26.41,56.25,585,364,0.61,21,19.79,53.26,592,399,0.05,12,27.94,38.31,425,ERROR
12:35:10,26.94,56.96,555,305,1.0,5,24.05,50.44,412,425,4.27,37,27.13,35.85,499,PRINTING
12:36:10,21.63,38.03,542,115,4.18,1,18.66,43.57,554,355,2.48,42,25.25,46.69,402,IDLE
12:37:10,21.69,30.82,581,80,0.89,37,21.23,42.92,560,470,2.78,41,23.41,48.55,554,ERROR
12:38:10,25.91,56.66,383,72,2.51,12,,,,,,,19.88,49.36,544,ERROR
12:39:10,21.45,36.58,578,84,3.91,47,24.88,45.88,522,350,2.47,47,27.62,32.09,524,PAUSED
12:40:10,19.59,46.45,595,197,2.95,5,22.47,57.34,514,300,2.6,34,22.83,52.25,494,PAUSED
12:41:10,21.47,49.4,480,406,0.16,22,18.19,32.7,396,454,2.83,36,23.62,33.82,506,PRINTING
12:42:10,18.94,32.28,496,19,1.09,22,19.81,53.53,581,178,2.9,25,25.9,39.99,425,PRINTING
12:43:10,,,,,,,22.86,56.78,440,496,4.62,21,24.24,35.66,403,PRINTING
12:44:10,23.85,53.85,533,388,3.5,1,22.3,49.72,503,177,0.35,2,23.35,31.27,530,IDLE
12:45:10,26.84,48.76,511,409,3.58,47,22.24,57.0,440,471,0.92,23,25.49,54.17,415,PRINTING
12:46:10,25.86,43.1,553,493,2.03,47,21.4,42.92,395,373,1.66,41,22.38,46.81,500,PRINTING
12:47:10,24.24,51.61,394,32,1.47,43,20.92,44.72,591,433,1.36,31,20.78,58.55,391,PAUSED
12:48:10,23.97,30.85,524,343,3.42,49,24.63,49.37,509,74,0.04,49,25.47,47.82,472,PRINTING
12:49:10,,,,,,,27.75,52.45,577,35,0.47,46,24.48,43.57,386,ERROR
12:50:10,19.96,56.1,557,59,0.97,10,21.69,47.17,399,276,4.03,36,23.87,45.47,501,ERROR
12:51:10,20.75,43.43,560,35,2.46,46,21.21,42.88,532,220,3.95,21,21.24,31.86,429,IDLE
12:52:10,18.52,35.23,539,69,4.95,47,22.25,50.05,486,271,1.23,2,20.54,34.82,546,ERROR
12:53:10,19.48,55.8,391,319,0.17,5,18.82,47.15,415,356,2.28,42,24.71,52.27,395,ERROR
12:54:10,27.84,49.55,420,487,4.33,3,20.08,59.09,384,484,1.59,14,27.26,53.52,495,PRINTING
12:55:10,20.28,37.97,550,137,2.34,26,22.51,32.08,510,422,3.68,17,24.3,33.43,585,PRINTING
12:56:10,24.35,47.37,575,80,4.09,17,24.61,33.93,397,118,2.65,34,25.05,34.1,438,IDLE
12:57:10,23.47,30.87,465,60,1.18,23,26.11,32.56,387,146,4.42,31,21.88,42.38,449,ERROR
12:58:10,20.31,41.84,514,75,2.04,44,26.89,57.08,476,45,0.55,2,26.25,35.12,456,PAUSED
12:59:10,26.24,55.32,393,398,3.42,29,,,,,,,27.25,34.55,490,IDLE
13:00:10,19.32,45.28,558,445,2.75,24,,,,,,,26.48,50.42,382,IDLE
13:01:10,23.82,57.8,482,381,2.08,23,21.03,59.86,497,57,2.76,29,19.98,51.42,536,IDLE
13:02:10,27.92,49.18,404,302,0.52,38,22.58,38.05,590,145,2.48,5,26.72,33.0,571,PRINTING
13:03:10,25.52,59.99,393,162,0.11,19,27.47,39.04,438,371,1.06,38,20.61,59.98,465,ERROR
13:04:10,23.82,58.44,576,451,4.97,1,18.73,44.14,591,397,2.66,42,23.95,46.82,429,PAUSED
13:05:10,25.03,56.19,585,227,1.17,41,20.16,41.7,410,228,4.54,9,,,,PAUSED
13:06:10,19.18,54.0,457,496,0.47,33,19.66,50.03,488,327,4.42,9,23.4,44.94,550,PRINTING
13:07:10,18.88,46.26,563,14,1.37,47,24.2,58.05,529,306,4.45,0,25.46,54.07,548,ERROR
13:08:10,24.13,30.04,571,208,1.57,45,20.37,59.54,497,128,2.32,14,20.26,38.37,485,PAUSED
13:09:10,26.97,57.91,526,0,4.11,43,24.2,32.36,404,472,4.89,37,27.03,38.28,431,PRINTING
13:10:10,26.05,58.74,464,48,0.62,37,27.71,31.42,524,477,2.94,47,22.72,49.61,580,PRINTING
13:11:10,21.14,49.74,522,297,1.74,13,19.56,34.19,541,180,1.85,5,26.91,50.57,572,PRINTING
13:12:10,26.69,39.26,495,155,2.27,48,22.46,35.27,458,467,3.55,19,22.88,31.76,578,PRINTING
13:13:10,27.18,40.64,500,315,4.44,38,18.04,49.41,443,11,0.59,49,,,,IDLE
13:14:10,22.13,33.26,589,286,4.18,36,24.03,57.32,556,441,4.41,15,27.33,32.71,461,PAUSED
13:15:10,18.38,47.98,426,323,3.9,27,21.54,56.73,593,388,3.5,49,28.0,40.08,501,PAUSED
13:16:10,18.29,45.96,399,28,3.33,3,25.01,37.31,553,309,1.32,47,20.47,47.02,499,IDLE
13:17:10,23.48,47.49,542,469,1.43,47,26.41,44.76,488,152,2.37,30,20.14,58.77,399,ERROR
13:18:10,19.47,44.79,453,52,0.3,16,19.04,58.35,398,426,1.06,37,22.86,30.36,384,PRINTING
13:19:10,22.54,36.76,543,278,1.27,40,20.69,50.05,570,452,4.95,35,25.93,57.87,531,IDLE
13:20:10,20.33,43.73,563,487,0.61,8,26.75,34.02,539,45,4.39,24,21.21,33.32,487,PRINTING
13:21:10,18.24,54.81,588,141,1.33,29,21.06,53.9,393,354,3.73,38,22.62,47.24,599,IDLE
13:22:10,24.75,34.36,482,19,0.52,4,24.1,34.93,407,213,4.21,46,18.02,58.7,387,IDLE
13:23:10,26.54,53.35,535,330,1.68,39,24.54,54.89,485,402,2.01,24,21.49,51.89,408,IDLE
13:24:10,26.77,43.96,482,429,1.54,48,26.02,43.41,521,120,4.02,4,26.18,52.39,427,PRINTING
13:25:10,23.78,56.26,487,432,3.48,20,18.64,48.87,590,39,2.59,35,24.94,32.1,518,IDLE
13:26:10,22.4,46.67,453,218,0.47,21,26.28,49.38,528,70,4.02,49,20.5,45.8,589,PRINTING
13:27:10,22.47,55.0,472,191,4.13,13,22.83,35.41,489,76,2.8,19,24.99,59.06,389,IDLE
13:28:10,21.37,48.94,434,346,0.73,41,,,,,,,20.42,33.05,526,IDLE
13:29:10,25.98,34.35,552,75,0.22,1,19.67,48.3,417,263,3.75,38,,,,ERROR
13:30:10,23.96,59.91,544,135,3.1,3,26.59,46.05,583,212,4.48,16,19.09,47.46,549,ERROR
13:31:10,26.66,59.53,438,88,3.96,0,22.6,45.28,522,481,4.6,10,27.74,47.74,559,PAUSED
13:32:10,,,,,,,26.4,30.65,416,68,2.49,48,21.17,54.34,460,PRINTING
13:33:10,25.66,33.68,473,159,0.18,14,19.46,43.55,451,28,1.78,39,19.97,40.57,458,PAUSED
13:34:10,22.11,44.03,540,202,2.35,5,27.21,31.8,415,495,2.18,40,20.52,46.5,415,ERROR
13:35:10,19.22,31.52,429,262,2.77,3,26.27,51.14,477,307,1.89,38,,,,IDLE
13:36:10,19.11,58.08,572,461,2.87,6,21.13,38.73,415,283,0.16,12,19.81,47.9,535,IDLE
13:37:10,19.56,38.6,535,339,4.54,6,26.02,33.05,599,40,2.71,29,27.2,36.89,557,PAUSED
13:38:10,22.73,41.2,457,487,0.6,30,21.31,38.93,488,56,2.73,4,26.84,34.43,475,PRINTING
13:39:10,25.56,31.43,383,266,0.33,25,21.7,39.35,526,125,4.02,11,19.83,42.26,525,IDLE
13:40:10,20.2,33.7,454,46,3.2,5,23.04,31.67,510,18,2.59,25,22.51,35.77,523,IDLE
13:41:10,24.68,36.0,542,248,0.81,29,25.74,53.77,561,238,3.79,20,18.82,56.24,422,PAUSED
13:42:10,27.51,46.22,464,382,2.78,36,24.44,41.05,381,359,4.29,49,21.46,38.24,406,ERROR
13:43:10,18.96,57.91,578,5,1.8,21,22.1,59.27,394,269,0.11,31,26.36,33.25,404,PRINTING
13:44:10,26.78,41.89,516,410,3.96,41,26.91,57.6,561,112,1.77,42,21.56,33.4,522,PRINTING
13:45:10,21.92,43.83,512,270,0.86,15,21.63,36.46,557,421,2.43,11,22.59,31.39,534,PRINTING
13:46:10,27.53,47.55,476,322,0.71,45,27.16,38.63,380,177,2.01,14,23.93,37.39,516,PRINTING
13:47:10,18.4,52.65,527,161,4.96,37,19.36,45.36,587,480,3.96,27,,,,ERROR
13:48:10,22.61,31.28,383,139,2.38,1,25.5,51.76,516,36,2.49,11,,,,PAUSED
13:49:10,26.01,45.05,430,95,4.21,39,24.63,34.06,532,262,1.18,3,23.66,56.75,554,PAUSED
13:50:10,21.95,53.69,528,115,0.68,14,22.73,55.71,564,308,0.43,45,24.68,41.61,482,IDLE
13:51:10,22.26,55.61,397,483,1.08,32,18.39,51.47,395,76,0.63,1,18.93,41.22,514,ERROR
13:52:10,19.35,37.73,456,234,2.64,28,24.95,34.95,539,5,3.46,24,25.41,58.19,561,PAUSED
13:53:10,18.1,53.34,585,368,3.11,7,25.16,56.38,577,475,4.74,36,21.65,44.53,504,ERROR
13:54:10,22.25,40.64,530,4,3.07,17,23.44,55.7,441,153,3.04,12,24.46,56.68,395,IDLE
13:55:10,25.87,51.6,441,183,2.08,23,25.99,44.56,427,37,1.63,13,21.91,39.07,534,IDLE
13:56:10,18.63,41.73,550,184,1.0,3,27.2,49.96,596,444,0.4,48,22.25,31.7,488,IDLE
13:57:10,24.48,40.89,547,128,4.76,23,18.74,43.59,530,368,3.28,21,23.72,46.31,387,PRINTING
13:58:10,19.77,48.08,518,67,4.79,44,25.53,57.51,400,181,3.81,31,23.63,48.24,399,IDLE
13:59:10,19.15,35.16,398,225,4.51,21,25.47,50.9,461,384,1.03,40,19.13,40.34,499,PRINTING
14:00:10,18.65,46.19,575,146,1.94,37,18.75,47.69,559,275,2.53,18,,,,ERROR
14:01:10,23.05,38.79,571,252,3.48,2,23.08,50.31,381,211,3.71,4,26.36,47.57,517,PAUSED
14:02:10,27.75,48.13,432,166,1.74,16,25.09,49.17,441,181,4.23,32,27.37,35.03,492,PRINTING
14:03:10,23.64,38.4,600,494,2.99,33,18.58,57.86,539,490,2.43,15,22.43,43.69,517,PRINTING
14:04:10,21.12,59.84,520,112,1.76,8,18.74,33.67,584,357,2.56,40,18.21,55.24,475,PAUSED
14:05:10,20.47,40.49,565,146,4.2,22,23.36,49.81,436,368,0.17,14,27.57,56.37,511,ERROR
14:06:10,20.0,40.52,582,488,3.78,38,26.85,38.6,476,38,2.96,15,18.8,31.04,451,PRINTING
14:07:10,25.65,38.9,385,440,4.09,15,23.94,38.72,597,264,0.91,4,18.8,40.27,407,PAUSED
14:08:10,23.51,38.41,564,57,2.77,2,25.74,40.98,521,145,4.94,27,21.5,39.32,546,PRINTING
14:09:10,24.71,38.43,518,17,1.99,40,25.99,52.02,411,218,2.71,30,20.13,43.59,518,IDLE
14:10:10,21.96,30.42,490,376,0.08,12,19.82,54.96,486,107,4.65,28,21.2,42.68,480,PRINTING
14:11:10,25.33,58.16,501,348,0.18,14,18.84,49.85,558,223,3.78,34,23.04,34.42,429,IDLE
14:12:10,21.52,40.82,461,104,1.89,0,,,,,,,19.46,50.86,556,PAUSED
14:13:10,19.43,33.72,499,176,0.03,45,24.19,56.25,391,63,2.32,20,20.3,34.8,506,PAUSED
14:14:10,18.94,45.76,541,498,1.74,11,25.8,54.51,507,449,1.57,4,20.57,30.24,539,PRINTING
14:15:10,18.94,32.78,473,414,4.21,11,27.6,49.41,465,391,0.11,21,19.36,45.61,562,PRINTING
14:16:10,22.43,47.04,524,54,2.62,24,25.35,43.14,449,192,4.76,15,25.17,41.16,472,IDLE
14:17:10,19.84,50.23,467,184,0.46,42,23.04,59.01,485,46,1.12,43,27.52,52.96,431,PAUSED
14:18:10,25.93,38.97,397,25,0.08,39,24.77,48.08,392,357,2.58,0,27.43,54.41,591,ERROR
14:19:10,20.4,36.3,406,83,4.44,34,23.52,42.21,405,39,4.88,37,22.91,37.05,386,IDLE
14:20:10,27.94,56.36,539,366,0.59,41,27.26,56.4,558,274,2.01,49,24.9,50.96,423,ERROR
14:21:10,20.22,35.07,574,451,3.36,5,23.24,42.26,457,326,4.05,50,22.26,34.9,580,IDLE
14:22:10,22.85,55.33,478,125,2.66,12,18.18,59.46,470,166,4.54,13,20.28,36.04,523,ERROR
14:23:10,26.63,31.39,521,364,1.08,0,18.48,38.96,570,140,2.44,25,23.4,33.08,537,PAUSED
14:24:10,18.38,51.82,510,317,0.04,40,19.84,36.25,389,350,2.73,31,26.49,39.28,535,ERROR
14:25:10,24.66,35.11,420,355,2.83,4,22.53,39.73,559,17,2.29,25,26.71,58.15,549,PAUSED
14:26:10,25.16,43.56,540,220,3.03,10,19.37,38.69,403,29,4.06,27,26.34,38.2,480,PRINTING
14:27:10,26.62,55.07,597,68,0.29,20,21.68,44.03,434,210,2.61,27,24.16,55.2,438,ERROR
14:28:10,18.95,57.88,429,49,4.55,45,23.13,46.78,496,108,2.4,17,24.36,38.02,425,ERROR
14:29:10,22.87,34.77,412,25,0.5,2,22.74,36.31,453,329,0.39,22,24.07,49.95,434,ERROR
14:30:10,,,,,,,23.96,39.42,383,122,3.45,24,18.48,37.05,469,PAUSED
14:31:10,18.05,43.22,530,191,1.91,23,20.51,45.84,538,168,4.7,3,21.36,35.5,469,PRINTING
14:32:10,20.82,56.82,576,48,3.47,32,18.9,34.42,531,60,4.13,3,,,,PAUSED
14:33:10,24.89,34.95,466,245,1.8,15,24.63,43.47,479,357,4.43,15,23.59,43.25,459,PAUSED
14:34:10,22.71,35.42,449,100,2.56,27,19.79,42.91,458,123,1.04,46,25.03,33.5,513,PRINTING
14:35:10,21.69,47.23,519,88,2.01,7,26.77,43.14,470,382,2.62,10,19.84,47.55,524,PRINTING
14:36:10,27.91,41.06,509,492,4.88,27,27.82,47.18,436,153,2.95,35,19.08,43.4,392,IDLE
14:37:10,18.9,36.41,579,349,4.66,17,25.35,31.43,451,214,0.89,39,18.99,33.13,535,ERROR
14:38:10,,,,,,,24.95,50.64,593,96,0.43,8,26.33,42.44,506,ERROR
14:39:10,25.51,43.47,388,216,1.6,50,22.02,52.43,427,18,2.51,29,19.34,36.34,474,IDLE
14:40:10,25.67,31.23,496,226,3.5,8,20.71,41.48,532,97,4.2,48,27.49,59.56,566,ERROR
14:41:10,21.05,46.8,423,403,4.74,35,19.26,30.55,431,279,4.5,33,24.72,36.57,469,PRINTING
14:42:10,19.75,49.63,550,282,2.36,28,26.35,33.5,460,179,3.03,5,25.03,34.35,380,PRINTING
14:43:10,18.46,39.8,537,3,1.6,27,22.45,51.97,484,103,4.19,3,21.64,44.4,488,ERROR
14:44:10,27.79,38.31,385,40,4.42,29,,,,,,,24.3,59.68,599,PAUSED
14:45:10,22.01,37.59,426,464,1.01,4,19.88,49.38,407,204,2.31,18,18.42,41.22,587,IDLE
14:46:10,21.34,47.13,587,96,4.87,44,,,,,,,20.12,39.51,452,PAUSED
14:47:10,23.72,45.61,520,83,0.78,11,25.7,56.46,430,212,2.14,43,23.09,30.66,541,ERROR
14:48:10,27.34,46.1,420,492,2.92,9,24.45,58.93,387,200,3.49,23,26.97,44.74,443,PAUSED
14:49:10,19.89,45.54,478,331,0.76,42,18.02,39.37,466,417,2.46,18,,,,ERROR
14:50:10,24.36,32.79,450,90,2.7,31,27.91,35.53,447,6,3.91,34,26.76,59.45,572,PRINTING
14:51:10,20.69,39.17,415,339,3.6,8,24.2,55.92,515,112,1.53,27,20.06,37.91,600,ERROR
14:52:10,24.68,58.9,496,491,3.57,48,22.6,49.1,386,499,0.9,22,26.18,39.66,431,IDLE
14:53:10,,,,,,,19.62,56.5,454,387,1.19,28,24.71,41.93,471,PRINTING
14:54:10,26.89,44.11,380,477,1.48,26,20.75,33.65,406,298,2.54,49,,,,PRINTING
14:55:10,18.32,32.38,434,404,4.08,16,18.06,30.37,458,335,2.26,5,25.11,30.67,543,PAUSED
14:56:10,23.25,57.89,577,2,3.0,25,20.97,42.22,514,399,3.78,19,19.68,50.47,499,PRINTING
14:57:10,19.52,47.96,513,172,1.23,27,25.91,54.05,533,330,4.24,22,25.1,48.08,446,PRINTING
14:58:10,27.81,58.85,559,19,0.21,27,19.95,53.48,543,423,0.24,49,21.95,55.79,452,PRINTING
14:59:10,19.06,59.82,402,260,3.74,22,18.11,59.65,494,307,1.57,31,19.26,43.01,564,PRINTING
15:00:10,25.7,43.3,465,73,3.84,28,22.14,36.92,557,149,1.37,16,18.48,32.04,569,IDLE
15:01:10,19.68,50.33,551,140,1.89,50,,,,,,,25.66,49.97,385,ERROR
15:02:10,20.88,59.74,476,444,4.41,49,27.24,59.09,541,485,2.12,24,22.93,47.55,399,PRINTING
15:03:10,21.67,46.17,515,365,2.18,35,26.22,58.97,579,271,4.15,36,27.14,31.26,439,PAUSED
15:04:10,25.23,52.85,538,71,1.99,32,21.42,55.53,537,420,2.5,5,19.28,45.5,543,IDLE
15:05:10,22.06,49.1,537,153,0.06,48,23.57,41.21,554,21,0.64,40,24.39,50.73,458,PRINTING
15:06:10,27.24,30.2,452,303,1.08,12,27.98,31.19,549,80,1.14,45,21.8,42.86,391,PRINTING
15:07:10,27.64,47.86,519,498,1.94,43,27.17,31.32,443,273,3.44,21,25.31,52.1,425,PRINTING
15:08:10,20.98,48.44,520,251,4.66,19,,,,,,,27.11,38.94,414,PAUSED
15:09:10,26.94,52.3,573,411,3.7,30,27.6,50.58,411,437,3.55,1,27.26,59.69,443,PRINTING
15:10:10,25.04,37.5,577,181,4.83,9,21.23,34.75,499,169,1.21,49,20.65,45.27,492,PAUSED
15:11:10,20.24,54.99,441,194,4.46,41,19.47,40.64,562,95,3.37,12,19.32,45.25,540,ERROR
15:12:10,23.23,52.77,384,30,2.34,1,,,,,,,22.14,40.23,488,PRINTING
15:13:10,20.11,42.24,513,178,4.13,26,21.82,33.12,414,34,0.41,39,25.22,37.31,420,IDLE
15:14:10,23.3,39.03,412,252,3.42,3,18.53,59.99,578,10,3.05,15,24.79,38.86,557,IDLE
15:15:10,25.94,49.28,454,305,0.67,8,27.19,52.09,384,25,2.89,2,25.3,51.0,495,PRINTING
15:16:10,26.11,33.78,524,403,4.57,8,19.04,32.89,431,203,1.97,14,24.35,32.29,490,ERROR
15:17:10,21.66,42.72,550,430,3.62,43,24.53,37.05,479,285,4.6,11,26.35,47.46,430,PRINTING
15:18:10,22.63,39.52,582,180,1.59,8,22.98,44.67,389,481,2.12,0,19.16,34.37,596,PAUSED
15:19:10,22.49,58.51,478,98,0.67,23,18.31,47.11,592,332,4.84,41,20.24,55.78,463,PRINTING
15:20:10,19.61,50.65,479,162,0.13,46,25.1,54.04,552,433,0.09,20,27.88,48.42,421,PRINTING
15:21:10,27.18,42.16,598,363,4.16,8,26.49,32.35,596,143,4.12,39,22.4,32.51,383,PRINTING
15:22:10,26.13,48.16,529,193,1.83,3,23.13,40.28,577,95,2.89,25,21.05,34.2,439,PAUSED
15:23:10,24.97,54.3,533,233,3.69,25,,,,,,,18.74,35.71,571,PRINTING
15:24:10,18.8,34.12,579,59,1.07,33,23.24,57.56,535,488,0.62,43,27.32,47.43,405,ERROR
15:25:10,26.81,40.66,560,350,3.96,10,22.03,46.53,524,192,1.56,40,27.63,36.97,392,PRINTING
15:26:10,18.35,31.19,479,66,2.25,34,25.74,55.18,480,265,3.18,30,19.3,54.78,580,ERROR
15:27:10,27.78,47.82,562,286,4.66,49,23.75,30.27,472,238,1.59,32,24.23,55.91,536,PAUSED
15:28:10,24.3,50.16,443,413,3.1,28,23.19,32.26,538,160,0.21,2,18.99,54.82,598,IDLE
15:29:10,25.65,46.21,431,395,4.19,13,23.58,51.93,399,485,0.82,37,26.46,46.71,538,PAUSED
15:30:10,24.64,52.67,436,339,4.25,23,27.27,54.84,465,17,1.03,44,26.36,44.4,509,PAUSED
15:31:11,26.2,32.26,500,257,4.72,30,24.59,52.57,590,57,3.25,30,21.31,55.69,448,IDLE
15:32:11,22.55,50.81,493,236,1.48,46,20.16,43.1,514,267,1.75,27,20.16,46.97,384,PAUSED
15:33:11,26.87,58.11,413,192,3.11,33,,,,,,,24.27,43.22,440,PAUSED
15:34:11,26.01,54.34,408,297,2.85,23,23.33,45.43,569,446,3.39,2,21.88,35.45,381,IDLE
15:35:11,24.11,43.27,585,128,0.79,1,27.61,35.14,485,12,4.05,31,27.75,41.25,532,ERROR
15:36:11,19.43,40.74,490,113,4.87,29,23.7,36.79,526,9,2.73,37,24.87,33.36,589,IDLE
15:37:11,20.81,46.36,490,446,2.28,45,19.11,37.02,402,281,1.39,34,22.88,57.38,437,ERROR
15:38:11,18.69,46.69,472,68,2.41,9,18.58,31.59,468,335,2.64,10,22.78,46.83,525,PRINTING
15:39:11,27.76,58.27,580,399,2.8,27,24.37,49.62,528,103,4.58,0,24.9,30.82,426,ERROR
15:40:11,25.91,42.83,553,19,4.32,15,19.27,57.23,500,173,2.72,48,18.87,52.54,394,PRINTING
15:41:11,24.91,37.94,558,461,4.6,4,19.72,31.51,531,454,2.09,19,25.31,51.08,600,PRINTING
15:42:11,21.78,37.32,422,361,4.74,26,24.88,48.45,419,216,3.36,3,20.48,30.13,551,ERROR
15:43:11,25.33,30.9,390,3,3.29,36,24.37,54.07,446,44,1.07,42,24.21,57.05,531,ERROR
15:44:11,21.04,47.53,381,136,4.43,50,24.79,35.11,573,476,0.49,10,23.89,55.05,550,ERROR
15:45:11,26.18,32.06,421,358,1.81,40,19.2,52.58,405,12,2.54,26,25.11,34.81,504,IDLE
15:46:11,,,,,,,18.58,55.91,392,76,1.23,27,23.74,50.67,505,ERROR
15:47:11,19.29,49.47,425,468,0.66,50,22.98,31.5,414,427,4.32,36,24.94,34.12,491,PAUSED
15:48:11,23.34,46.06,596,318,4.19,7,26.74,38.37,530,429,1.59,47,27.72,55.4,497,PAUSED
15:49:11,22.96,56.97,503,232,4.3,38,25.81,34.75,518,8,1.49,38,26.83,34.24,451,PAUSED
15:50:11,25.84,41.12,446,436,4.41,6,27.62,48.63,529,335,0.71,13,,,,IDLE
15:51:11,22.48,45.79,422,393,3.43,34,,,,,,,23.21,57.08,427,PRINTING
15:52:11,21.55,49.62,382,76,0.11,21,18.84,55.21,409,404,0.32,5,,,,ERROR
15:53:11,23.96,37.39,390,411,2.12,21,24.22,59.12,501,136,4.85,46,24.82,33.72,465,ERROR
15:54:11,21.7,32.29,403,268,1.14,46,20.76,31.51,530,413,1.74,8,25.98,51.28,577,PAUSED
15:55:11,27.61,33.18,582,140,4.62,42,18.22,51.51,589,387,2.67,2,22.95,40.87,502,PAUSED
15:56:11,22.8,34.86,571,196,4.67,50,21.9,46.6,595,154,3.02,25,23.33,52.53,599,IDLE
15:57:11,20.96,45.45,556,209,3.05,12,27.9,34.65,517,27,1.12,26,23.83,46.49,399,PAUSED
15:58:11,23.71,49.89,503,145,0.24,30,20.96,37.25,493,405,4.09,46,23.77,46.81,474,PAUSED
15:59:11,20.71,35.77,540,39,1.88,26,22.88,46.16,585,34,0.94,36,27.77,43.16,554,PRINTING
16:00:11,27.97,42.54,509,79,0.61,22,22.48,52.73,464,383,0.09,6,26.32,30.5,419,IDLE
16:01:11,25.24,42.82,589,23,1.43,15,22.93,57.17,495,105,1.72,7,21.8,59.95,481,IDLE
16:02:11,19.37,35.01,495,473,0.71,21,26.54,44.5,402,128,4.39,10,24.26,33.99,567,PAUSED
16:03:11,24.32,30.34,482,249,2.75,40,21.75,34.86,449,320,0.4,2,20.57,45.75,537,IDLE
16:04:11,24.8,50.56,518,153,4.08,9,21.21,48.71,600,464,1.28,36,20.29,43.96,551,PAUSED
16:05:11,19.16,50.46,449,78,5.0,0,19.75,35.34,563,290,1.97,44,18.64,34.8,412,IDLE
16:06:11,25.32,30.12,438,457,0.01,3,26.57,40.8,544,11,3.74,30,24.91,46.81,498,IDLE
16:07:11,23.28,58.06,388,39,1.07,39,25.19,45.59,472,482,4.82,8,24.43,40.04,406,PRINTING
16:08:11,27.4,40.26,404,453,3.65,13,21.95,56.77,471,167,4.63,41,19.08,56.18,555,ERROR
16:09:11,19.65,31.16,474,184,1.8,33,26.84,40.08,593,179,1.67,15,23.03,57.94,397,PAUSED
16:10:11,25.81,59.97,600,93,1.37,43,20.66,33.4,526,295,3.83,18,24.44,39.97,441,IDLE
16:11:11,25.06,50.6,409,416,2.66,6,26.26,36.56,412,163,4.6,50,27.73,43.02,419,PRINTING
16:12:11,19.33,43.77,405,277,3.83,24,18.16,32.66,548,48,1.0,37,25.07,48.48,417,IDLE
16:13:11,23.67,43.31,417,153,2.94,14,25.01,35.7,508,246,2.37,28,25.76,40.13,416,PRINTING
16:14:11,19.72,35.4,409,394,4.02,9,27.89,50.02,410,28,2.33,50,18.15,33.49,600,ERROR
16:15:11,26.34,53.18,491,477,3.16,47,23.67,48.12,462,42,4.56,30,25.35,41.72,406,PRINTING
16:16:11,22.09,40.22,505,359,0.71,49,23.81,31.15,447,400,0.08,22,23.94,43.72,555,ERROR
16:17:11,23.59,56.95,512,1,0.16,24,20.94,43.52,569,214,4.95,20,26.14,47.35,530,PRINTING
16:18:11,26.91,34.72,549,293,2.53,21,25.78,42.03,549,96,4.47,18,20.26,42.24,430,PRINTING
16:19:11,18.83,56.38,432,314,1.99,46,22.53,54.64,564,59,2.38,25,19.34,31.83,392,ERROR
16:20:11,18.36,57.21,498,295,1.51,11,24.26,50.45,395,21,1.91,11,21.74,54.35,426,ERROR
16:21:11,23.65,43.27,436,101,3.65,33,21.99,40.25,460,60,3.37,39,20.57,43.55,449,ERROR
16:22:11,27.29,37.35,417,31,1.37,35,26.79,46.94,477,142,1.93,20,22.88,30.71,584,PAUSED
16:23:11,19.02,39.49,401,439,0.85,4,24.32,39.42,506,240,0.13,0,21.64,32.64,538,PRINTING
16:24:11,20.78,52.83,600,210,4.69,25,24.38,54.92,444,386,3.08,8,18.8,52.84,393,IDLE
16:25:11,21.58,39.72,579,11,2.79,12,23.37,32.41,405,311,2.32,24,19.75,30.77,381,ERROR
16:26:11,24.36,38.13,556,117,1.22,7,20.98,39.23,440,425,1.3,48,19.85,49.02,461,PRINTING
16:27:11,26.93,50.33,436,113,0.42,42,19.59,57.1,459,388,2.84,10,27.07,44.07,393,PAUSED
16:28:11,20.47,34.07,530,239,3.94,29,21.24,45.41,538,6,1.04,5,26.47,56.27,599,PRINTING
16:29:11,19.92,57.65,401,109,0.84,40,24.35,40.95,558,272,2.93,5,24.6,33.49,561,IDLE
16:30:11,21.03,46.94,438,118,4.06,21,20.3,54.44,406,325,3.15,23,24.62,47.56,538,PRINTING
16:31:11,21.86,55.11,430,443,0.56,20,20.68,30.16,578,19,2.47,7,24.22,43.68,473,PAUSED
