,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
23:08:15,19.56,46.1,410,197,2.62,20,21.59,53.05,549,371,3.09,8,,,,PAUSED
23:09:15,23.23,38.79,474,428,2.49,1,23.69,37.19,508,183,3.58,39,27.41,47.99,537,IDLE
23:10:15,22.03,44.22,465,479,2.1,48,23.3,50.97,582,26,0.65,11,19.99,34.48,389,ERROR
23:11:15,23.46,55.93,587,493,2.41,31,27.14,57.49,594,89,3.4,0,20.29,55.93,512,ERROR
23:12:15,27.05,33.76,490,408,3.06,11,24.24,48.98,383,404,4.78,26,24.34,35.57,508,ERROR
23:13:15,22.12,54.55,567,397,0.64,39,23.01,35.48,453,253,0.81,3,22.82,31.84,540,ERROR
23:14:15,19.95,50.81,438,251,4.93,5,19.63,43.59,570,317,4.4,1,18.17,44.93,468,PRINTING
23:15:15,25.15,30.7,411,180,3.54,9,18.19,31.84,401,326,4.43,48,18.35,50.1,555,IDLE
23:16:15,21.94,46.92,468,365,1.66,18,25.67,36.55,424,424,0.56,42,18.79,36.96,591,ERROR
23:17:15,21.06,59.86,489,448,3.11,3,,,,,,,,,,ERROR
23:18:15,19.11,51.95,433,322,0.1,42,,,,,,,21.45,58.85,520,PAUSED
23:19:15,20.89,52.12,432,339,2.92,45,18.8,46.08,497,186,2.34,45,22.26,33.8,400,PAUSED
23:20:15,21.41,35.51,506,411,0.39,41,27.6,35.07,424,99,3.7,13,23.24,40.01,571,PRINTING
23:21:15,25.11,56.83,495,394,3.65,2,27.03,34.49,434,275,4.04,40,22.9,36.47,450,ERROR
23:22:15,21.05,48.92,570,160,3.09,49,23.32,53.33,551,427,2.36,44,25.31,59.12,481,PRINTING
23:23:15,23.44,41.96,533,6,4.31,25,19.45,39.84,399,123,4.76,9,25.01,34.25,426,PAUSED
23:24:15,22.8,54.76,506,57,0.56,14,18.42,46.94,526,315,4.06,10,23.68,46.25,418,IDLE
23:25:15,,,,,,,26.37,53.61,470,357,2.39,43,26.29,53.23,555,PAUSED
23:26:15,21.04,54.07,411,10,2.29,4,26.22,38.2,490,27,4.33,36,22.76,35.24,477,ERROR
23:27:15,26.49,50.5,393,49,2.46,32,21.94,47.35,504,448,4.41,24,26.69,41.91,441,ERROR
23:28:15,23.05,41.24,399,238,4.64,25,26.45,32.68,384,381,4.15,3,23.56,48.69,396,ERROR
23:29:15,22.82,46.0,416,292,4.11,14,22.57,45.2,416,307,4.06,20,19.81,55.06,408,PRINTING
23:30:15,25.22,32.5,600,134,2.48,46,26.19,48.09,559,373,1.01,11,18.4,36.85,511,PRINTING
23:31:15,21.9,50.5,446,3,2.61,50,26.59,38.96,484,460,2.58,29,23.87,50.03,453,ERROR
23:32:15,20.01,57.97,584,42,0.15,47,18.46,40.7,439,46,3.04,7,23.68,58.67,392,PRINTING
23:33:15,18.44,36.63,463,135,1.11,19,18.78,42.58,576,47,0.7,18,22.88,44.85,547,PRINTING
23:34:15,18.46,58.37,464,277,4.38,47,19.92,59.55,580,126,3.15,42,21.93,57.01,566,ERROR
23:35:15,27.51,55.63,490,339,0.82,9,23.27,49.59,479,266,0.63,2,20.3,57.09,451,ERROR
23:36:15,27.1,59.46,580,130,3.64,18,26.89,41.36,524,71,0.61,16,20.93,55.9,556,ERROR
23:37:15,24.52,53.46,464,432,4.16,6,22.81,35.17,429,260,0.26,43,18.44,30.98,547,ERROR
23:38:15,19.55,41.89,408,55,3.91,14,18.25,54.81,563,134,4.58,40,27.56,30.98,382,PRINTING


